padron,valuacion
777071,18975.6
183468,301836.09
384391,274128.19
581155,93217.09
581115,158361.96
676006,39544.95
81329,1355638.99
875386,667082.65
875210,136582.77
875209,137172.46
283860,24262.4
582359,437035.67
678352,230769.09
875379,177289.48
875350,152635.79
482045,566381.32
382346,149273.11
678421,630183.69
483555,233672.16
484345,195039.85
183815,83706.01
677245,204269.08
679134,171789.27
677885,165088.05
675039,653361.99
875516,18800.0
482911,118247.97
676084,175344.19
679939,103923.59
779088,52056.53
581181,37115.63
580520,76768.46
382235,213476.47
875362,229636.88
583295,170320.12
581052,61158.6
581053,231925.03
876591,164653.71
184949,210990.97
777117,322951.8
380552,89613.27
778513,1185745.33
284220,174349.16
284219,180962.41
676456,266869.5
676457,42451.79
676458,42451.79
80882,370747.75
776639,231802.21
775634,44865.23
284959,90034.72
775635,66642.41
481418,58493.62
484444,203956.89
779729,408709.7
484481,284531.34
778198,122880.51155
483575,149630.2
775614,49540.77
876391,401193.57
876629,1238464.25
876632,305195.71
876636,556514.71
677612,17534.09
779758,91443.89
383221,577131.26
381940,84931.71
679605,164481.4
875733,159041.59
677683,298827.82
776198,61533.9
676480,290182.86
876710,1419616.92
876386,348220.49
580510,517967.27
284329,259731.85
876553,489937.48
876031,805431.22
876622,618597.05
876712,1074999.96
875428,37900.0
580913,110864.4
676527,59200.0
81800,297776.89
876722,2685428.02
380485,191976.26
480620,115223.63
876686,378957.03
875618,521348.3
381813,1467558.43
283418,176435.0
779364,23900.0
777808,446266.06
380601,98277.49
675136,121770.57
484456,100893.09
482727,89271.52
679140,158958.79
777333,892011.63
83247,172821.47
876557,768059.29
380159,164080.42
580685,142385.44
381344,67637.2
679828,110520.81
581106,117213.84
284335,176492.74
484287,123975.6
876711,1867046.37
776138,455204.18
580175,550805.78
676545,270237.34
677721,348009.51
380494,175308.87
876403,682914.73
876404,495032.66
581687,47340.83
581688,55990.13
380655,189623.87
779221,962196.16
484669,143704.5
776281,66338.69
876690,1463483.38
678056,845826.21
580163,341559.63
775093,396691.64
779739,224544.14
580104,19900.0
580105,46500.0
283462,194297.31
876429,234861.68
876428,516341.51
678377,200464.87
484297,152826.18
679510,152400.0
876689,556348.73
876430,428566.06
875728,525644.13
675369,35311.2
779041,571154.59
779040,179125.38
876408,626712.18
876447,17900.0
876607,1749910.11
876592,278555.12
876616,534316.75
484554,125101.52
384581,509470.75
876394,286961.62
876395,256134.39
876397,249433.14
876398,240867.48
876399,240657.48
876402,238681.61
876405,501543.35
876409,242258.82
876410,1032470.75
876411,724505.99
876413,338753.1
876415,237192.45
876416,260938.09
876417,703767.57
876418,573011.72
876419,243049.94
876421,245015.96
876422,241594.34
876423,246992.38
876424,250705.651
876425,517911.94
876426,623837.7
876427,965048.39
876431,253872.79
876432,486021.87
876433,16400.0
876434,15700.0
876435,309087.47
876436,548792.95
876437,246102.96
876438,465424.62
876439,269715.97
876440,961628.54
876443,596640.34
876444,254627.76
876445,320394.53
876446,930556.23
876448,273071.3
876449,259909.1
876467,26800.0
876468,18900.0
876469,15000.0
876470,288692.15
876471,28600.0
876472,22900.007
876473,12500.0
876474,13000.0
876475,11900.0
876476,26300.0
876477,18600.0
876478,22300.0
876479,18900.001899
876480,19700.0
876481,12000.0
876482,16200.0
876483,371405.72
876484,717581.37
876485,22000.0
876486,18000.0
876487,391526.48
876488,21700.0
876489,373811.69
876490,425209.86
876491,415567.73
876492,451689.907
876493,661275.71
876494,792337.2
876495,22700.0
876496,302811.34
876497,371430.85
876498,180773.1
876499,19000.0
876698,306022.07
876625,115200.0
876626,927277.0
876627,792928.29
81406,208922.13
183482,838325.51
679077,650618.58
876706,81794.46
876707,156521.79
876701,363715.25
876702,47572.23
876703,136726.43
876704,51971.96
876705,50694.59
384692,31695.51
280004,228394.16
184996,98697.49
280825,180978.33
381931,106872.32
482442,144539.42
184906,203690.03
778385,437889.78
676790,53482.19
676788,32065.45
676789,231954.94
382778,1126123.58
876050,199694.32
380841,352645.16
876695,194462.77
81043,11800.0
383632,214433.52
875272,107777.52
775855,310742.97
776748,811034.91
281787,138358.07
678795,140330.17
284284,453266.43
580862,33318.25
382861,518751.29
383691,241501.85
383689,105096.52
876728,2403024.48
83653,760940.61
580164,241392.28
580147,279184.17
580203,712164.27
580148,84261.76
183485,703268.04
876599,32387.88
876231,713814.61
876597,368535.9
580140,601346.14
580141,462608.05
580143,386988.6
580103,125395.69
580106,123552.71
580415,460890.81
876558,304732.03
876596,49669.88
876598,401419.1
677273,28628.57
381816,107472.8
382230,201843.98
876020,111501.83
876021,106540.02
876721,155828.3
875531,2564652.91
779139,821299.24
677308,74210.23
778774,218216.62
779135,927989.9
779136,443095.64
776611,637230.19
778773,223382.44
777131,75649.18
484272,98558.57
380441,298127.82
875511,398647.87
679873,103788.01
83264,198492.61
481906,64399.49
676851,131128.68
778256,1228059.84
481290,89114.5
580730,233704.94
80673,98854.36
382483,210453.48
483894,24617.69
677238,69527.54
180729,662642.45
875355,432885.06
383608,174131.33
283873,238308.29
482513,86674.73
284622,253913.98
777575,53540.13
381542,342393.57
580273,345458.08
481841,260650.15
481866,245084.2
284602,382285.95
679532,65700.0
582029,391702.59
382347,190353.31
876286,757376.97
876101,583100.85
580711,203695.47
676885,429359.86
675077,160094.32
778164,1043412.36
679937,127509.22
876724,45271.4
484486,124764.07
776777,474045.63
678511,55055.47
677924,297854.75
776797,226312.72
676888,173528.61
875692,266029.05
284147,61500.18
876389,336052.29
184956,102365.71
480830,35958.57
481896,83967.98
582034,135346.58
382387,143783.31
876268,551105.55
382362,201868.4
582389,358414.54
775772,326896.17
777216,319095.05
484594,256502.05
875387,653619.21
778756,209585.63
778757,231997.9
875265,87221.89
480400,321346.39
779199,866080.46
80417,791042.77
284533,149430.25
481854,48917.48
482653,102613.93
778803,79393.121899
876106,581167.27
284301,284290.6
380087,28075.38
380086,28075.38
677419,62374.4
384542,89400.007
679181,285172.74
481945,262526.8
480753,349985.697
283366,1184356.907
80242,248016.33
480886,169824.16
284476,249938.44
80075,625276.66
81721,151378.09
283989,44500.0
778292,1002867.86
580361,317956.86
380377,86906.55
675420,375838.96
583194,205957.63
776230,63552.65
679364,96607.82
582201,220550.92
383028,305555.06
677727,419071.59
876208,227002.17
384475,144268.56
381482,160461.12
580334,344786.29
777741,957436.68
284152,84509.19
678805,392133.07
382825,110327.22
80092,295914.11
778367,364979.46
775760,474237.83
283467,182610.74
484918,13300.0
876160,471639.47
875530,70700.0
776621,659402.39
484473,119652.45
876029,42709.74
483305,267686.05
483306,165226.09
677854,63828.42
678002,518402.67
675389,261009.89
875507,98783.49
875506,98690.53
875505,101064.61
875504,101240.69
875503,101240.69
875502,101242.09
875501,101063.18
875500,100485.64
875499,98858.62
382415,193859.4
382414,80369.78
280772,198547.7
679712,270030.84
283971,166767.66
775485,268263.43
284460,182079.2
283103,218899.38
284549,119324.44
87554,18700.0
876715,286283.57
876734,1857450.53
876732,121385.32
876731,123855.65
876657,125747.13
876658,125491.37
876666,96543.58
876685,96168.02
876667,97022.55
876668,96168.02
876670,96168.02
876671,95704.44
876672,95644.86
876674,96168.02
876675,96543.58
876676,96168.02
876677,96168.02
876678,96543.58
876679,96168.02
876680,96543.58
876681,95644.86
876683,96168.02
876696,96409.0
876697,258172.11
876659,128434.92
876660,128914.99
876662,128912.92
384321,33433.71
878853,259597.48
876859,19526.61
876860,19526.61
876863,17270.17
876910,1267466.76
876840,597231.18
779176,1478846.28
876921,1864161.7
777029,50569.22
679112,142753.59
876918,844137.36
876929,2019120.81
876907,577602.13
876916,767563.82
876904,803851.84
876896,410023.27
876991,239277.96
876871,19526.61
876873,19526.61
876875,19526.61
384656,163113.21
779158,1254294.78
582855,20116.69
777198,62625.57
777338,988517.68
876919,236545.94
876920,226916.53
776711,614786.18
180667,168058.26
876381,245834.88
284288,432507.51
779392,926135.97
282959,454576.28
876839,239524.11
876336,37740.75
779786,100869.91
676624,20116.69
382029,38446.04
778242,1009527.46
777225,225230.9
677514,80595.81
876691,809933.83
384334,112946.83
280019,429459.54
482628,218053.68
677519,77387.36
283447,48608.24
778967,49243.93
677527,179153.16
383047,170096.2
778204,114069.12
677687,356935.41
677289,164347.89
679587,39376.92
676512,215337.0
676513,224489.43
676550,249459.57
581335,138637.65
875553,129803.59
480319,156830.33
481008,30461.1
482910,183666.29
675344,553692.82
382922,57599.1
581263,143301.82
678430,175718.0
482663,100818.13
482666,22331.27
875388,118276.44
875392,398569.56
875393,112051.41
875394,149279.3
875398,314462.57
875402,318846.06
875404,119083.31
875406,225680.73
875409,429998.33
875411,576003.27
875413,381825.92
875416,115696.25
875420,115758.84
875422,112205.98
875389,68068.61
875390,348211.11
875395,310103.92
875401,402714.58
875403,118706.9
875405,649512.66
875407,454873.6
875408,446000.73
875412,454641.04
875419,481686.29
875421,253265.77
875423,515394.97
183032,41531.96
284308,111757.25
679256,43614.21
483554,42094.17
482660,25731.02
484763,122171.77
481834,202757.64
778866,880920.38
775042,65261.36
382359,283498.98
678345,36602.96
82662,168894.53
676923,258792.95
778289,885001.96
778998,416211.64
775628,453856.96
582015,74140.77
383468,50155.76
83368,101971.34
480268,49103.32
778499,917637.63
484520,86743.55
779353,99466.78
775009,116108.54
676437,49719.57
284104,134304.04
381324,94254.46
483133,202561.16
679808,53895.17
776386,80075.29
877030,29914632.11
380113,19074.78
876661,128912.92
676215,154817.87
677635,168215.57
676870,219518.47
676679,85630.64
678286,136279.99
384488,155337.31
480799,95528.38
480800,100795.4
283979,204450.63
778863,754786.6
80704,115614.71
779046,549279.76
876115,596025.56
877022,705524.51
582383,192325.7
583178,105496.63
482457,110712.72
876317,25068.11
876911,327036.43
775977,72295.85
677907,45505.13
282790,115300.0
382478,35356.78
778374,933057.3
877002,270707.86
877004,66294.56
877005,342660.41
877011,35482.18
877012,55935.55
877013,55944.395
877014,55944.39
877015,56662.21
877016,56671.19
877017,56679.3
877018,56689.05
877019,56264.86
877021,319733.57
481341,29318.31
679261,52852.47
383785,231231.98
282773,357451.54
777189,58106.86
679716,68037.68
480788,323436.54
776605,60008.86
677627,19200.0
383480,215412.74
876995,105567.15
876996,177596.14
876990,130956.13
876099,397409.29
776746,769976.3
482635,277859.92
876146,388105.39
282976,506889.69
778507,740043.64
483553,192147.18
876933,26700.0
876934,17900.0
876935,17900.0
876938,17700.0
876956,27000.0
876957,26600.0
876958,18000.0
876960,18000.0
876939,18000.0
876940,18000.0
876941,18000.0
876942,18000.0
876944,26700.0
876945,26700.0
876946,18000.0
876947,18000.0
876948,18000.0
876949,18000.0
876950,18000.0
876951,17800.0
876952,17800.0
876953,17700.0
876954,17900.0
876955,17900.0
483189,266571.48
383005,221747.27
481370,30972.84
679484,233068.04
582318,226013.24
876961,18000.0
876963,18000.0
876964,18700.0
876965,18700.0
876968,18000.0
876969,18000.0
876970,18000.0
876971,18000.0
876972,26600.0
876973,26600.0
876974,18000.0
876975,18000.0
876976,18000.0
876977,18000.0
876978,18000.0
876979,18000.0
876980,18700.0
876981,18700.0
876982,18000.0
876983,18100.0
876984,18200.0
876985,18200.0
876986,18200.0
876987,18300.0
876988,27000.0
676286,16070.86
676389,838882.015
582638,12600.0
876153,689158.06
380638,326618.02
582320,181488.47
875262,87995.75
382540,253993.51
482521,93331.62
675989,1301591.14
281862,131417.41
876729,147817.99
482576,133562.74
776979,705864.5
876275,320093.73
778844,685305.32
384461,126351.32
875427,32179.63
778434,1275028.44
779746,211351.53
876743,788012.44
876997,53516.27
876998,235320.28
481696,68524.24
484770,122389.1
484701,156647.9
382824,163384.86
184843,223638.68
483631,17601.2709
679638,113542.23
83355,22224.17
876894,123032.29
777319,1136211.46
483403,102930.38
677658,67292.493
876628,859228.69
582616,187887.94
875399,505343.41
83332,50782.01
775050,323660.73
679036,127537.58
380594,228350.32
778222,1083370.31
82066,1212587.87
580043,120207.07
778420,1026191.726
779026,480031.37
676620,131559.52
679052,358627.93
184862,88753.59
580570,72410.2
380062,242884.21
581291,271587.09
480859,154577.1
581736,194085.46
381906,23363.3
381907,42467.46
284370,269526.57
481911,255703.65
678015,429207.95
876230,398520.6
876343,214264.0
382356,237761.971899
382337,71429.07
382463,146533.2
284209,280357.08
876619,142915.14
876618,342929.15
877025,296376.11
777960,86471.02
876340,185468.9
876339,99897.89
876338,73370.68
282178,251290.0
81321,165825.93
678296,144122.59
877037,150300.79
876864,113023.49
581007,89144.38
777507,43659.33
876893,122184.15
282913,291968.29
877029,375476.41
679742,147920.42
875723,159741.68
482677,88323.24
480327,163141.59
876927,632787.43
580180,358075.95
480250,49103.32
679044,51126.06
480248,215347.45
480249,54960.57
876928,464562.16
676639,160294.9
581447,109075.57
875732,23000.0
775616,66762.59
677286,244006.61
384001,234492.73
383003,153976.77
481821,705059.909
875188,55232.09
382155,388068.06
776856,882984.09
679813,56548.92
583011,95245.39
283018,259639.47
876843,37608.48
876844,194897.47
675258,82659.61
676893,343091.72
281905,884441.17
778488,1255742.67
875475,168431.26
678490,60173.75
875307,438294.36
283387,975911.43
778230,485537.66
778229,498963.47
380174,115647.84
380635,134175.04
778136,136852.06
283865,277681.78
81363,92533.69
384292,58619.46
677691,639171.21
876084,545618.89
184835,198968.83
778436,1291616.45
778518,1071011.1
483105,285044.27
876900,1785035.09
675177,14464.88
483899,19314.21
382388,138252.19
778285,948706.27
778794,79393.12
678381,225892.127
381917,184663.25
775544,224394.37
582256,306262.02
875727,467946.58
678347,217409.01
877026,17600.0
877027,17900.0
484926,1389229.69
677357,10800.0
184974,45299.9
283013,268604.32
582303,280876.12
582395,377611.35
380548,210819.64
83301,95622.47
384388,412782.03
676093,254371.59
678164,502352.67
383656,100706.47
777349,789421.23
483099,285470.03
677993,147076.84
481113,172420.23
679191,229072.1
679190,223729.66
184799,88329.47
382597,68130.31
381095,71147.68
677874,469898.49
677725,294458.53
677726,897499.307
384092,260276.11
677392,207259.32
380599,325982.83
775821,42706.13
876906,431626.68
383297,19000.0
482688,207954.58
777807,703696.49
481892,84371.61
481891,42066.15
284519,277961.99
676097,296141.44
875138,291863.42
678285,149939.42
80826,552199.31
580895,281427.29
284216,152438.32
384069,391997.36
779039,459100.22
875139,251144.46
875140,392825.08
875142,288951.34
875143,155506.21
875144,109895.05
875145,324210.47
875146,296354.5
875148,33100.0
875568,137400.4
875569,95898.5
875570,82622.96
875571,98230.54
875572,98230.54
875573,82622.96
875574,95898.5
875575,137400.4
875576,120743.31
875577,90657.08
875578,88515.32
875579,657971.65
876903,1302974.06
875580,88515.32
875581,90657.08
875582,120743.31
875583,95053.24
875584,81137.34
875585,82646.04
875586,82646.04
875587,81137.34
876181,798153.62
483452,167731.63
678357,36436.36
778461,440798.34
283874,67296.31
875132,227095.52
876708,355418.86
382787,191292.61
876601,2066063.92
876851,1778928.01
383436,18800.0
679715,178185.41
382144,87910.62
581243,40426.15
581244,40426.15
776592,99100.0
81435,321217.94
80849,113451.86
384091,589487.05
582269,220511.59
778213,103574.75
484727,59856.56
480325,365888.05
778460,1033979.73
280884,375722.75
282168,331735.36
383782,211676.53
779022,497099.4
675261,41050.43
581248,214037.23
284433,188636.75
677904,99385.83
484695,53642.35
481900,42303.64
380458,174912.72
778621,105118.91
778620,104944.42
876908,534672.17
876255,655525.11
775661,196476.61
582941,137540.96
676843,118086.28
484407,169438.04
282665,629334.4
282667,288607.74
282668,206104.33
876577,187142.5
778508,887386.37
678290,155286.68
876880,19526.61
483563,233015.73
483415,93911.37
283964,646621.47
582095,141796.6
876738,181223.75
777795,48614.41
482502,88274.34
777148,43440.57
779047,569821.05
777957,86471.02
876885,15925.69
383557,218835.21
83099,246992.83
676195,201926.96
383454,162848.8
779138,920397.11
678424,51297.56
483150,85004.75
